我	6546
的	5354
听	5075
。	4943
歌	4313
首	3534
想	2996
一	2714
唱	2337
放	2227
要	1790
播	1471
你	1433
播放	1317
小	1219
，	1052
给	956
这	932
来	902
曲	814
天	654
歌曲	589
好	566
不	465
个	455
爱	422
有	337
！	298
会	294
吗	292
乐	286
音	284
是	280
之	276
请	273
杰	261
儿	257
吧	248
？	238
大	233
叫	228
人	225
上	221
事	204
点	200
周	200
帮	200
,	196
故	195
果	195
故事	189
伦	188
张	187
情	184
了	184
子	182
说	179
周杰伦	179
#	171
只	169
苹	168
气	167
那	167
明	165
下	165
苹果	163
三	161
年	157
音乐	156
最	154
么	153
讲	149
王	148
在	148
妈	146
水	145
唱首	143
十	142
心	140
后	140
花	133
海	132
明天	129
白	128
中	126
天气	125
手	123
老	120
英	119
陈	115
星	115
里	115
一个	115
新	114
今	113
红	110
宝	110
夜	110
能	110
起	108
八	107
啊	107
国	106
月	105
就	104
今天	104
生	103
声	100
飞	100
?	100
山	99
文	98
《	98
》	98
没	96
学	95
家	95
过	94
德	92
o	91
梦	91
李	91
雨	90
话	90
可	90
再	89
忘	89
光	89
青	87
两	86
钟	86
搜	85
样	85
林	81
刘	81
见	80
相	79
春	79
薛	79
谦	79
风	79
b	77
友	77
薛之谦	77
e	76
美	75
路	75
华	75
怎	74
快	73
多	73
奕	72
迅	72
流	72
鸡	72
儿歌	72
y	71
空	71
经	71
火	71
陈奕迅	71
妈妈	71
童	70
女	70
摇	68
走	68
雪	67
少	67
酒	66
喜	66
五	66
怪	64
欢	64
行	64
a	63
和	63
世	63
s	62
找	62
字	61
爸	61
t	59
丑	59
俊	59
索	59
记	59
为	58
分	58
等	58
数	58
d	58
度	58
听听	58
城	57
兔	57
都	57
舞	57
搜索	57
马	56
什	56
日	56
回	56
打	56
高	56
龙	56
们	55
神	55
北	55
去	55
时	55
真	54
以	54
怎么样	54
笑	53
贝	53
前	53
语	52
原	52
演	52
乖	52
换	52
很	52
什么	52
看	50
猪	50
i	50
p	50
一下	50
刘德华	50
早	49
睡	49
f	48
与	48
还	48
东	48
千	48
黄	48
嗯	48
相声	48
奇	47
九	47
亮	47
队	47
西	47
虎	46
如	46
京	46
杨	46
战	45
猫	45
毛	45
主	45
出	45
几	45
逆	44
七	44
刚	44
成	44
放首	44
当	43
闻	43
许	43
唱歌	43
新闻	43
郭	42
初	42
六	42
床	42
米	42
燕	42
别	42
甜	42
喜欢	42
浪	41
二	41
开	41
呀	41
我们	41
快乐	41
静	40
段	40
弟	40
娃	40
南	39
安	39
峰	39
太	39
鸟	39
到	39
好听	39
青春	39
邓	38
易	38
草	38
熊	38
河	38
早上	38
丽	37
云	37
信	37
着	37
长	37
分钟	37
林俊杰	37
篮	36
幸	36
呢	36
古	36
牛	36
炫	36
伤	36
爱情	36
北京	36
纲	35
修	35
兄	35
得	35
卡	35
亲	35
知	35
江	34
鸭	34
鹿	34
魔	34
炼	34
苏	34
琴	34
发	34
让	34
嵩	34
他	34
郭德纲	34
天空	34
兄弟	34
l	33
朋	33
n	33
外	33
;	33
修炼	33
可以	33
许嵩	33
谁	32
金	32
离	32
菲	32
名	32
汪	32
对	32
无	32
鬼	32
闹	32
哥	32
tfboys	32
老虎	32
起床	32
只有	32
运	31
醉	31
册	31
凡	31
娘	31
欧	31
荣	31
做	31
!	30
晗	30
超	30
定	30
遇	30
思	30
地	30
阳	30
0	30
方	30
手册	30
初音	30
孙	29
双	29
胡	29
沙	29
驼	29
诗	29
朋友	29
流行	29
童话	29
闹钟	29
电	28
阿	28
道	28
巡	28
洋	28
半	28
葫	28
芦	28
冰	28
1	28
宠	28
漠	28
眠	28
广	28
场	28
传	28
逆战	28
鹿晗	28
遇见	28
大王	28
巡山	28
爸爸	28
宝宝	28
抱	27
百	27
剧	27
戏	27
.	27
提	27
员	27
机	27
球	27
民	27
羊	27
特	27
散	27
中国	27
冷	26
些	26
男	26
轻	26
公	26
藏	26
间	26
告	26
更	26
也	26
r	26
湖	26
儿童	26
鸭子	26
五月	26
宠爱	26
沙漠	26
忘情	26
小鸡	26
宇	25
游	25
彩	25
头	25
虫	25
卖	25
黑	25
骆	25
醒	25
哪	25
燕子	25
王菲	25
骆驼	25
力	24
绿	24
色	24
哈	24
g	24
妹	24
h	24
恋	24
唐	24
泪	24
c	24
清	24
夏	24
阔	24
幸运	24
英文歌	24
乖乖	24
演员	24
英文	24
动	23
朵	23
关	23
晚	23
依	23
未	23
热	23
蓝	23
秒	23
自	23
孩	23
温	23
摇篮曲	23
四	22
完	22
士	22
梁	22
圈	22
口	22
次	22
姑	22
祖	22
蜜	22
祝	22
拍	22
捉	22
何	22
门	22
晨	22
谢	22
她	22
情歌	22
忘情水	22
梅	21
克	21
单	21
跳	21
感	21
倒	21
问	21
晴	21
紫	21
万	21
滚	21
吻	21
m	21
愁	21
远	21
香	21
来首	21
星星	21
歌吧	21
世上	21
声音	21
茹	20
巴	20
杀	20
哲	20
兰	20
变	20
平	20
嘿	20
图	20
李白	20
公主	20
学记	20
宝贝	20
未来	20
兔子	20
下雨	20
全	19
榜	19
君	19
雷	19
深	19
凯	19
典	19
钢	19
