的	3219
我	1824
是	982
么	805
。	784
下	729
给	685
一	661
？	632
吗	623
到	543
帮	525
有	513
怎	512
做	512
查	499
想	452
怎么	436
1	413
看	382
上	367
天	364
你	333
什	313
一下	312
，	306
什么	302
个	301
电	293
说	287
能	268
了	261
不	254
发	252
听	249
哪	237
今	235
打	234
号	232
在	230
放	224
新	222
来	215
车	212
道	204
合	190
用	189
开	186
省	186
要	185
中	185
安	183
今天	177
会	176
啊	175
月	173
搜	172
这	170
去	166
吧	161
首	160
多	159
年	158
找	155
4	154
少	154
件	153
日	153
肥	153
大	153
调	148
合肥	142
把	140
播	139
叫	138
行	137
写	136
话	136
多少	136
打开	136
小	135
影	133
徽	133
票	133
信	131
三	130
姓	130
市	130
呢	128
句	122
羞	122
5	119
可	118
安徽	117
国	116
从	116
语	115
诗	115
邮	114
9	112
南	112
询	112
历	111
些	111
以	111
价	110
梦	110
事	109
好	109
知	108
2	107
明	107
生	106
闻	106
火	105
查询	105
声	104
里	104
为	102
造	102
海	101
人	100
油	99
点	99
股	98
我要	98
码	97
京	96
哪些	96
家	95
一个	94
视	93
电影	93
词	91
最	90
飞	89
频	88
成	88
0	88
知道	88
州	87
子	85
新闻	84
北	83
限	83
请	83
台	83
可以	83
城	82
史	81
高	81
歌	81
斤	81
邮件	81
空	80
那	80
明天	79
省会	79
肉	78
二	78
发生	78
替	77
蛇	76
情	75
讲	74
灯	74
短	74
8	74
索	74
搜索	73
频道	72
法	71
铁	71
百	71
江	71
走	70
息	70
关	69
解	69
航	69
空调	69
历史	68
学	67
一首	67
播放	66
鱼	65
字	65
查下	65
股票	65
张	64
几	64
英	64
节	64
讯	64
换	64
静	63
烧	63
拳	62
时	62
油价	62
上海	62
限行	62
儿	61
样	61
做法	61
羞羞	61
铁拳	61
造句	61
城市	61
晚	60
背	60
哪个	60
信息	59
广	58
机	58
班	58
如	58
风	57
乐	56
尾	56
封	56
航班	56
联	55
炒	55
鸡	55
李	54
目	54
北京	54
3	53
回	53
五	53
克	53
百家姓	53
网	52
卫	52
告	52
尾号	52
汽	51
红	51
啥	51
建	51
